Agent Id,Device Type,Device Type Certified,Count,Snapshot At
koble-smart-home-c38d0,action.devices.types.VACUUM,No,4,2020-08-12
iview-b5708,action.devices.types.AIRPURIFIER,No,4,2020-08-12
swift-smart-life,action.devices.types.AIRPURIFIER,No,4,2020-08-12
entialiving,action.devices.types.WATERHEATER,No,4,2020-08-12
home-assistant-35180,action.devices.types.DEHUMIDIFIER,No,4,2020-08-12
vivitar-smart,action.devices.types.VACUUM,No,4,2020-08-12
jeedom-smarthome-3f104,action.devices.types.REFRIGERATOR,No,4,2020-08-12
jinvoo-smart,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
feel-s,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
agl-home-ebea2,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
zsmart-86435,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
elari-smarthome-aab1d,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
caliber-smart-home,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
gosund-590c1,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
tcp-smart-3b6a5,action.devices.types.TV,No,4,2020-08-12
koogeek-life-673a6,action.devices.types.VACUUM,No,4,2020-08-12
brilliance-smart-ade31,action.devices.types.TV,No,4,2020-08-12
edismart-pro-tuya,action.devices.types.SWITCH,No,4,2020-08-12
eve-smart-9a152,action.devices.types.FAN,No,4,2020-08-12
darwin-bfa63,action.devices.types.SWITCH,No,4,2020-08-12
easy4home-91018,action.devices.types.SWITCH,No,4,2020-08-12
isleek-life,action.devices.types.THERMOSTAT,No,4,2020-08-12
immax-neo-pro,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
ce-smart-action,action.devices.types.THERMOSTAT,No,4,2020-08-12
malmbergs-smart,action.devices.types.AIRPURIFIER,No,4,2020-08-12
tellur-smart,action.devices.types.TV,No,4,2020-08-12
techzone-1839a,action.devices.types.HUMIDIFIER,No,4,2020-08-12
smart-homy,action.devices.types.AC_UNIT,No,4,2020-08-12
hihome-45a48,action.devices.types.AC_UNIT,No,4,2020-08-12
le-smart1,action.devices.types.VACUUM,No,4,2020-08-12
maya-smart-home-e6d5a,action.devices.types.SWITCH,No,4,2020-08-12
blue-star-d3b03,action.devices.types.SWITCH,No,4,2020-08-12
darwin-bfa63,action.devices.types.OUTLET,No,4,2020-08-12
iris-smartlf,action.devices.types.HEATER,No,4,2020-08-12
ezykam,action.devices.types.CAMERA,No,4,2020-08-12
perfect-choice-f835c,action.devices.types.CAMERA,No,4,2020-08-12
woods-connect,action.devices.types.CAMERA,No,4,2020-08-12
conalux-wifi-f4650,action.devices.types.BLINDS,No,4,2020-08-12
mirabella-genio,action.devices.types.BLINDS,No,4,2020-08-12
kogansmarterhome,action.devices.types.LOCK,No,4,2020-08-12
doraemon-2020,action.devices.types.DOOR,No,4,2020-08-12
io-e-50439,action.devices.types.FAN,No,4,2020-08-12
uphome-automation-c1dcd,action.devices.types.TV,No,4,2020-08-12
easy4home-91018,action.devices.types.TV,No,4,2020-08-12
westsmart-9ac20,action.devices.types.TV,No,4,2020-08-12
iview-b5708,action.devices.types.TV,No,4,2020-08-12
vivitar-smart,action.devices.types.TV,No,4,2020-08-12
feel-s,action.devices.types.TV,No,4,2020-08-12
mkp-smarthome,action.devices.types.TV,No,4,2020-08-12
home-zone-smart,action.devices.types.TV,No,4,2020-08-12
si-smart-a79ae,action.devices.types.TV,No,4,2020-08-12
lombex-59b9c,action.devices.types.FAN,No,4,2020-08-12
kmc-smart-229508,action.devices.types.FAN,No,4,2020-08-12
test-b8f46,action.devices.types.FAN,No,4,2020-08-12
digoolife-cd2be,action.devices.types.FAN,No,4,2020-08-12
efamilycloud-7cff1,action.devices.types.DOOR,No,4,2020-08-12
lsc-smart-connect-d69f9,action.devices.types.DOOR,No,4,2020-08-12
jeedom-smarthome-3f104,action.devices.types.HOOD,No,4,2020-08-12
scrypted-app,action.devices.types.LOCK,No,4,2020-08-12
fhem-ga-connector,action.devices.types.DRYER,No,4,2020-08-12
iobrokerhome-f8e5d,action.devices.types.GATE,No,4,2020-08-12
iobrokerhome-f8e5d,action.devices.types.DRYER,No,4,2020-08-12
thermorcozytouch,action.devices.types.LIGHT,No,4,2020-08-12
emerson-wifi-ceiling-fan-d8f19,action.devices.types.LIGHT,No,4,2020-08-12
inasmart-8e115,action.devices.types.LIGHT,No,4,2020-08-12
intelligent-home-ef538,action.devices.types.FAN,No,4,2020-08-12
qihoo-smart-home-project,action.devices.types.LIGHT,No,4,2020-08-12
cross-smart-c86ee,action.devices.types.LIGHT,No,4,2020-08-12
gm-konnect-236102,action.devices.types.FAN,No,4,2020-08-12
cloud-open-smart-home,action.devices.types.LIGHT,No,4,2020-08-12
iobrokerhome-f8e5d,action.devices.types.AWNING,No,4,2020-08-12
gwlink-be4a5,action.devices.types.BLINDS,No,4,2020-08-12
edismart-pro-tuya,action.devices.types.BLINDS,No,4,2020-08-12
globe-suite,action.devices.types.BLINDS,No,4,2020-08-12
prod-quantify-action,action.devices.types.BLINDS,No,4,2020-08-12
woow-home,action.devices.types.TV,No,4,2020-08-12
aisee-237309,action.devices.types.BLINDS,No,4,2020-08-12
momax-smart-dbb01,action.devices.types.BLINDS,No,4,2020-08-12
homeylux-bbd94,action.devices.types.BLINDS,No,4,2020-08-12
medion-lifeplus,action.devices.types.CAMERA,No,4,2020-08-12
muvit-io-home-94c79,action.devices.types.CAMERA,No,4,2020-08-12
fhem-ga-connector,action.devices.types.CAMERA,No,4,2020-08-12
smartklicaction,action.devices.types.CAMERA,No,4,2020-08-12
renpho-smart-7e589,action.devices.types.CAMERA,No,4,2020-08-12
halonix-wifi-5c3fc,action.devices.types.TV,No,4,2020-08-12
tzumi-smart-f6d1d,action.devices.types.LIGHT,No,4,2020-08-12
woow-home,action.devices.types.CAMERA,No,4,2020-08-12
energetic-be932,action.devices.types.CAMERA,No,4,2020-08-12
ilonda-smart,action.devices.types.CAMERA,No,4,2020-08-12
enerj-smart,action.devices.types.CAMERA,No,4,2020-08-12
qihoo-smart-home-project,action.devices.types.CAMERA,No,4,2020-08-12
momax-smart-dbb01,action.devices.types.CAMERA,No,4,2020-08-12
taiwan-168604,action.devices.types.CAMERA,No,4,2020-08-12
calypshome-94ce9,action.devices.types.GARAGE,No,4,2020-08-12
aspenhome-919d6,action.devices.types.OUTLET,No,4,2020-08-12
kappelt-gbridge,action.devices.types.VACUUM,No,4,2020-08-12
jeedom-smarthome-3f104,action.devices.types.HEATER,No,4,2020-08-12
caliber-smart-home,action.devices.types.HEATER,No,4,2020-08-12
efamilycloud-7cff1,action.devices.types.HEATER,No,4,2020-08-12
hihome-45a48,action.devices.types.HEATER,No,4,2020-08-12
enerj-smart,action.devices.types.THERMOSTAT,No,4,2020-08-12
fhem-ga-connector,action.devices.types.HEATER,No,4,2020-08-12
blitzwolf-841de,action.devices.types.HEATER,No,4,2020-08-12
legate-smart-home,action.devices.types.KETTLE,No,4,2020-08-12
fir-iot-7cf25,action.devices.types.OUTLET,No,4,2020-08-12
smartenit-smarthome-action,action.devices.types.OUTLET,No,4,2020-08-12
energetic-be932,action.devices.types.OUTLET,No,4,2020-08-12
mpe-smart-control-ed467,action.devices.types.SENSOR,No,4,2020-08-12
garza-smart,action.devices.types.SENSOR,No,4,2020-08-12
lsc-smart-connect-d69f9,action.devices.types.SECURITYSYSTEM,No,4,2020-08-12
arnido-smart-home,action.devices.types.SENSOR,No,4,2020-08-12
qnect-home-d398b,action.devices.types.SENSOR,No,4,2020-08-12
u-smart-15541,action.devices.types.SENSOR,No,4,2020-08-12
ask-airgo-1a75a,action.devices.types.SENSOR,No,4,2020-08-12
bimar-live-smart-c76a9,action.devices.types.SWITCH,No,4,2020-08-12
halonix-wifi-5c3fc,action.devices.types.SWITCH,No,4,2020-08-12
lidl-hk-smart-home,action.devices.types.SWITCH,No,4,2020-08-12
westsmart-9ac20,action.devices.types.SWITCH,No,4,2020-08-12
phlipton-smart-home,action.devices.types.SENSOR,No,3,2020-08-12
test2-9fad3,action.devices.types.LIGHT,No,3,2020-08-12
superbridge-b3083,action.devices.types.SENSOR,No,3,2020-08-12
furlife-iot,action.devices.types.BLINDS,No,3,2020-08-12
friedrich-go,action.devices.types.CAMERA,No,3,2020-08-12
smart-me-e4cb8,action.devices.types.SENSOR,No,3,2020-08-12
mpe-smart-control-ed467,action.devices.types.BLINDS,No,3,2020-08-12
spacecore-smarthome-speaker,action.devices.types.BLINDS,No,3,2020-08-12
goldmedal-iworld,action.devices.types.BLINDS,No,3,2020-08-12
superbridge-b3083,action.devices.types.BLINDS,No,3,2020-08-12
feit-6ab87,action.devices.types.BLINDS,No,3,2020-08-12
fofu-fofu,action.devices.types.BLINDS,No,3,2020-08-12
kuled-4d19d,action.devices.types.BLINDS,No,3,2020-08-12
lumary-smart,action.devices.types.BLINDS,No,3,2020-08-12
smart-dgm-82879,action.devices.types.BLINDS,No,3,2020-08-12
deltaco-smart-home-8d066,action.devices.types.BLINDS,No,3,2020-08-12
iobrokerhome-f8e5d,action.devices.types.BOILER,No,3,2020-08-12
m071-us-smart-home,action.devices.types.CAMERA,No,3,2020-08-12
simple-home-39be4,action.devices.types.CAMERA,No,3,2020-08-12
legate-smart-home,action.devices.types.CAMERA,No,3,2020-08-12
tecnolite-connect-action,action.devices.types.CAMERA,No,3,2020-08-12
uiot-b9b4e,action.devices.types.CAMERA,No,3,2020-08-12
eve-smart-9a152,action.devices.types.CAMERA,No,3,2020-08-12
westsmart-9ac20,action.devices.types.CAMERA,No,3,2020-08-12
azura-aus,action.devices.types.CAMERA,No,3,2020-08-12
u-smart-15541,action.devices.types.CAMERA,No,3,2020-08-12
berto-assist,action.devices.types.GARAGE,No,3,2020-08-12
thermorcozytouch,action.devices.types.GARAGE,No,3,2020-08-12
b1home-48cbc,action.devices.types.HEATER,No,3,2020-08-12
calex-smart-80889,action.devices.types.HEATER,No,3,2020-08-12
smart-home-1-819de,action.devices.types.HEATER,No,3,2020-08-12
miassistant-1e5aa,action.devices.types.HEATER,No,3,2020-08-12
go-smart-acadd,action.devices.types.HEATER,No,3,2020-08-12
nest-home-assistant-prod,action.devices.types.OUTLET,No,3,2020-08-12
bab-technologie-service,action.devices.types.OUTLET,No,3,2020-08-12
with-home,action.devices.types.OUTLET,No,3,2020-08-12
ithing-smart-home,action.devices.types.OUTLET,No,3,2020-08-12
nero-by-environexus,action.devices.types.OUTLET,No,3,2020-08-12
ayllo-1531796350821,action.devices.types.OUTLET,No,3,2020-08-12
lis-smart-home,action.devices.types.OUTLET,No,3,2020-08-12
brilliant-light-control-prod,action.devices.types.OUTLET,No,3,2020-08-12
eve-smart-9a152,action.devices.types.SENSOR,No,3,2020-08-12
koble-smart-home-c38d0,action.devices.types.SENSOR,No,3,2020-08-12
tnb-smart-home,action.devices.types.SENSOR,No,3,2020-08-12
woow-home,action.devices.types.SENSOR,No,3,2020-08-12
jsw-sha,action.devices.types.SENSOR,No,3,2020-08-12
westsmart-9ac20,action.devices.types.SENSOR,No,3,2020-08-12
plusminus-d1248,action.devices.types.SENSOR,No,3,2020-08-12
friendship-lamp-a3f56,action.devices.types.SWITCH,No,3,2020-08-12
smart-home-cdbc7,action.devices.types.SWITCH,No,3,2020-08-12
enther-779f2,action.devices.types.SWITCH,No,3,2020-08-12
beta-smart-home,action.devices.types.SWITCH,No,3,2020-08-12
extreme-zephyr-158019,action.devices.types.SWITCH,No,3,2020-08-12
novolink-baf44,action.devices.types.SWITCH,No,3,2020-08-12
jsw-sha,action.devices.types.SWITCH,No,3,2020-08-12
enbrighten-8be04,action.devices.types.SWITCH,No,3,2020-08-12
nuos-smart-home-c32ca,action.devices.types.SWITCH,No,3,2020-08-12
greenlite-smart-home,action.devices.types.SWITCH,No,3,2020-08-12
scout-smarthome,action.devices.types.SWITCH,No,3,2020-08-12
perfect-choice-f835c,action.devices.types.SWITCH,No,3,2020-08-12
zensecore,action.devices.types.SWITCH,No,3,2020-08-12
iotas-home-7f8e2,action.devices.types.SWITCH,No,3,2020-08-12
ai-smart-home-50566,action.devices.types.VACUUM,No,3,2020-08-12
kmc-smart-229508,action.devices.types.VACUUM,No,3,2020-08-12
bri-home,action.devices.types.VACUUM,No,3,2020-08-12
azura-aus,action.devices.types.VACUUM,No,3,2020-08-12
connect-smarthome-5a689,action.devices.types.VACUUM,No,3,2020-08-12
handyman-smart-mirror,action.devices.types.VACUUM,No,3,2020-08-12
vivitar-smart,action.devices.types.AC_UNIT,No,3,2020-08-12
prime-wire-ff33e,action.devices.types.AC_UNIT,No,3,2020-08-12
alecoair-smart,action.devices.types.AC_UNIT,No,3,2020-08-12
stl-smart-home-b153f,action.devices.types.AC_UNIT,No,3,2020-08-12
automab-e4e40,action.devices.types.AC_UNIT,No,3,2020-08-12
ifuturehome,action.devices.types.AC_UNIT,No,3,2020-08-12
brilliance-smart-ade31,action.devices.types.AC_UNIT,No,3,2020-08-12
fofu-fofu,action.devices.types.AC_UNIT,No,3,2020-08-12
tcp-smart-3b6a5,action.devices.types.AC_UNIT,No,3,2020-08-12
medion-lifeplus,action.devices.types.AC_UNIT,No,3,2020-08-12
syska-smart-home,action.devices.types.AC_UNIT,No,3,2020-08-12
bri-home,action.devices.types.AC_UNIT,No,3,2020-08-12
vivitar-smart-home-da,action.devices.types.AC_UNIT,No,3,2020-08-12
atlantic-energy,action.devices.types.AC_UNIT,No,3,2020-08-12
sulion-iot-43062,action.devices.types.AC_UNIT,No,3,2020-08-12
vibe-smart-homes,action.devices.types.AC_UNIT,No,3,2020-08-12
dals-connect-82a6f,action.devices.types.AC_UNIT,No,3,2020-08-12
action-smart,action.devices.types.CURTAIN,No,3,2020-08-12
goman-b5f75,action.devices.types.CURTAIN,No,3,2020-08-12
hite-pro-81276,action.devices.types.CURTAIN,No,3,2020-08-12
connect-smarthome-5a689,action.devices.types.CURTAIN,No,3,2020-08-12
somfy-tahoma-north-america,action.devices.types.CURTAIN,No,3,2020-08-12
lasco-home,action.devices.types.CURTAIN,No,3,2020-08-12
ecolife-nammy,action.devices.types.CURTAIN,No,3,2020-08-12
smart-home-1-819de,action.devices.types.SHUTTER,No,3,2020-08-12
iotiq-smart-home-5e472,action.devices.types.SOUNDBAR,No,3,2020-08-12
smart-thing-test,action.devices.types.AIRCOOLER,No,3,2020-08-12
jeedom-smarthome-3f104,action.devices.types.FIREPLACE,No,3,2020-08-12
berto-assist,action.devices.types.SPRINKLER,No,3,2020-08-12
cherry-home-264f3,action.devices.types.AC_UNIT,No,3,2020-08-12
innogy-smarthome-live,action.devices.types.DISHWASHER,No,3,2020-08-12
fhem-ga-connector,action.devices.types.DISHWASHER,No,3,2020-08-12
monster-smart-26bf7,action.devices.types.HUMIDIFIER,No,3,2020-08-12
imt-home-bd61a,action.devices.types.HUMIDIFIER,No,3,2020-08-12
halonix-wifi-5c3fc,action.devices.types.AC_UNIT,No,3,2020-08-12
swift-smart-life,action.devices.types.HUMIDIFIER,No,3,2020-08-12
suavinex-link,action.devices.types.HUMIDIFIER,No,3,2020-08-12
oneplus-smart,action.devices.types.THERMOSTAT,No,3,2020-08-12
domum-bizz-smart-home-5889f,action.devices.types.THERMOSTAT,No,3,2020-08-12
smarthome-1a8a3,action.devices.types.AC_UNIT,No,3,2020-08-12
ilonda-smart,action.devices.types.THERMOSTAT,No,3,2020-08-12
connect-smarthome-5a689,action.devices.types.THERMOSTAT,No,3,2020-08-12
woow-home,action.devices.types.AC_UNIT,No,3,2020-08-12
honeywell-f52f1,action.devices.types.THERMOSTAT,No,3,2020-08-12
kafoaction,action.devices.types.THERMOSTAT,No,3,2020-08-12
le-smart1,action.devices.types.THERMOSTAT,No,3,2020-08-12
vemmio-smart-home-e681e,action.devices.types.THERMOSTAT,No,3,2020-08-12
braumm-control,action.devices.types.THERMOSTAT,No,3,2020-08-12
zmodo-action,action.devices.types.THERMOSTAT,No,3,2020-08-12
simple-voice-control,action.devices.types.SWITCH,No,3,2020-08-12
hama-smart,action.devices.types.AIRPURIFIER,No,3,2020-08-12
tcp-smart-3b6a5,action.devices.types.AIRPURIFIER,No,3,2020-08-12
hombli,action.devices.types.AIRPURIFIER,No,3,2020-08-12
smarthome-int,action.devices.types.AIRPURIFIER,No,3,2020-08-12
hypersmart-a92c5,action.devices.types.SWITCH,No,3,2020-08-12
larkkey-212c3,action.devices.types.AIRPURIFIER,No,3,2020-08-12
jeedom-smarthome-3f104,action.devices.types.AIRFRESHENER,No,3,2020-08-12
goman-b5f75,action.devices.types.COFFEE_MAKER,No,3,2020-08-12
goman-b5f75,action.devices.types.DEHUMIDIFIER,No,3,2020-08-12
lightify2-eu,action.devices.types.SWITCH,No,3,2020-08-12
atomi-smart,action.devices.types.DEHUMIDIFIER,No,3,2020-08-12
efamilycloud-7cff1,action.devices.types.DEHUMIDIFIER,No,3,2020-08-12
lampux1-656a4,action.devices.types.SECURITYSYSTEM,No,3,2020-08-12
go-smart-acadd,action.devices.types.SECURITYSYSTEM,No,3,2020-08-12
smart-life-for-arugo,action.devices.types.SECURITYSYSTEM,No,3,2020-08-12
iobrokerhome-f8e5d,action.devices.types.SECURITYSYSTEM,No,3,2020-08-12
nedis-smartlife-2670f,action.devices.types.SECURITYSYSTEM,No,3,2020-08-12
arnido-smart-home,action.devices.types.SMOKE_DETECTOR,No,3,2020-08-12
spline-smart-home,action.devices.types.SWITCH,No,3,2020-08-12
laview-smart,action.devices.types.SENSOR,No,3,2020-08-12
pairot-d70d7,action.devices.types.SMOKE_DETECTOR,No,3,2020-08-12
fhem-ga-connector,action.devices.types.SMOKE_DETECTOR,No,3,2020-08-12
pairot-d70d7,action.devices.types.CARBON_MONOXIDE_DETECTOR,No,3,2020-08-12
avatar-controls,action.devices.types.TV,No,3,2020-08-12
helea-smart,action.devices.types.SENSOR,No,3,2020-08-12
vivitar-smart-home-da,action.devices.types.TV,No,3,2020-08-12
hihome-45a48,action.devices.types.TV,No,3,2020-08-12
sensinova-smart,action.devices.types.TV,No,3,2020-08-12
digoolife-cd2be,action.devices.types.TV,No,3,2020-08-12
ai-smart-home-50566,action.devices.types.TV,No,3,2020-08-12
greendot-smart-home,action.devices.types.TV,No,3,2020-08-12
domum-bizz-smart-home-5889f,action.devices.types.TV,No,3,2020-08-12
jeeo-3e201,action.devices.types.TV,No,3,2020-08-12
contros-for-usa,action.devices.types.TV,No,3,2020-08-12
bluelux-smart-home-action,action.devices.types.TV,No,3,2020-08-12
immax-neo-pro,action.devices.types.TV,No,3,2020-08-12
mysmarthome-voice,action.devices.types.TV,No,3,2020-08-12
midilight-smart-fd728,action.devices.types.OUTLET,No,3,2020-08-12
cocoon-230705,action.devices.types.TV,No,3,2020-08-12
atomi-smart,action.devices.types.TV,No,3,2020-08-12
holman-home,action.devices.types.HEATER,No,3,2020-08-12
betterlife-connect-fc57b,action.devices.types.TV,No,3,2020-08-12
plusminus-d1248,action.devices.types.TV,No,3,2020-08-12
effamp-a408b,action.devices.types.FAN,No,3,2020-08-12
helea-smart,action.devices.types.FAN,No,3,2020-08-12
hiview-iot,action.devices.types.FAN,No,3,2020-08-12
azura-aus,action.devices.types.FAN,No,3,2020-08-12
zsmart-86435,action.devices.types.CAMERA,No,3,2020-08-12
topgreener-339e7,action.devices.types.FAN,No,3,2020-08-12
hihome-45a48,action.devices.types.FAN,No,3,2020-08-12
ehomelife-c6e0e,action.devices.types.FAN,No,3,2020-08-12
cherry-home-264f3,action.devices.types.FAN,No,3,2020-08-12
aquascape-qa,action.devices.types.FAN,No,3,2020-08-12
livwize-50175,action.devices.types.FAN,No,3,2020-08-12
handyman-smart-mirror,action.devices.types.FAN,No,3,2020-08-12
furlife-iot,action.devices.types.FAN,No,3,2020-08-12
ask-airgo-1a75a,action.devices.types.CAMERA,No,3,2020-08-12
jarton-home-41a08,action.devices.types.CAMERA,No,3,2020-08-12
dq-smarthome,action.devices.types.FAN,No,3,2020-08-12
rs-casa-9f90f,action.devices.types.FAN,No,3,2020-08-12
lampux1-656a4,action.devices.types.FAN,No,3,2020-08-12
nexxt-solutions-home,action.devices.types.FAN,No,3,2020-08-12
mightyhome-pro-dad6e,action.devices.types.FAN,No,3,2020-08-12
lumary-smart,action.devices.types.FAN,No,3,2020-08-12
feit-6ab87,action.devices.types.DOOR,No,3,2020-08-12
